hotel_id;room_id;taken;cost;type;room_capacity
40;15;0;114;family;5
40;16;0;218;family;7
40;17;0;175;family;4
40;18;0;106;single;1
40;19;0;147;family;5
40;20;0;134;partners;3
40;21;0;237;family;6
40;22;0;219;single;1
40;23;0;198;family;5
40;24;0;118;single;1
40;25;0;123;family;8
40;26;0;238;family;6
40;27;0;125;family;4
41;1;0;369;family;4
41;2;0;373;single;1
41;3;0;332;partners;2
41;4;0;375;family;6
41;5;0;398;family;5
41;6;0;399;family;5
41;7;0;222;family;6
41;8;0;263;family;6
41;9;0;361;family;8
41;10;0;339;family;7
41;11;0;394;partners;2
41;12;0;204;partners;2
41;13;0;373;family;8
41;14;0;367;family;6
41;15;0;203;family;5
41;16;0;338;family;5
41;17;0;308;single;1
41;18;0;343;family;8
41;19;0;234;partners;3
41;20;0;339;family;5
41;21;0;222;family;4
41;22;0;268;partners;2
41;23;0;228;partners;3
41;24;0;247;single;1
42;1;0;159;partners;3
42;2;0;184;family;7
42;3;0;111;partners;3
42;4;0;168;partners;2
42;5;0;241;partners;3
42;6;0;168;partners;3
42;7;0;182;family;5
42;8;0;229;partners;3
42;9;0;208;partners;2
42;10;0;135;family;4
42;11;0;186;single;1
42;12;0;200;family;4
42;13;0;205;family;8
42;14;0;117;family;4
42;15;0;139;partners;2
42;16;0;181;partners;2
42;17;0;201;family;8
42;18;0;181;family;4
42;19;0;157;family;5
42;20;0;142;partners;2
42;21;0;106;partners;3
42;22;0;184;family;6
43;1;0;263;single;1
43;2;0;362;family;5
43;3;0;216;family;8
43;4;0;308;family;4
43;5;0;342;family;5
43;6;0;336;single;1
43;7;0;369;family;4
43;8;0;206;family;4
43;9;0;219;single;1
43;10;0;210;single;1
43;11;0;327;family;4
43;12;0;378;single;1
43;13;0;386;partners;3
43;14;0;210;partners;2
43;15;0;365;partners;3
43;16;0;322;family;4
43;17;0;215;family;7
43;18;0;332;family;5
43;19;0;240;partners;3
43;20;0;367;single;1
43;21;0;265;family;4
43;22;0;222;family;8
43;23;0;375;partners;3
43;24;0;310;family;7
43;25;0;352;family;8
43;26;0;399;family;6
43;27;0;394;single;1
43;28;0;400;family;6
43;29;0;345;family;8
43;30;0;258;partners;3
43;31;0;314;family;5
43;32;0;283;family;7
43;33;0;295;family;5
43;34;0;292;single;1
44;1;0;166;family;6
44;2;0;128;single;1
44;3;0;152;partners;3
44;4;0;208;partners;3
44;5;0;118;partners;3
44;6;0;235;family;7
44;7;0;216;family;7
44;8;0;170;family;7
44;9;0;178;partners;3
44;10;0;126;family;4
44;11;0;116;partners;2
44;12;0;168;single;1
44;13;0;194;family;5
44;14;0;198;partners;3
44;15;0;211;partners;2
44;16;0;246;family;4
44;17;0;154;partners;3
44;18;0;113;family;4
44;19;0;109;partners;3
44;20;0;103;family;8
44;21;0;138;single;1
44;22;0;188;family;5
44;23;0;103;single;1
44;24;0;246;family;4
44;25;0;233;family;5
44;26;0;165;family;7
44;27;0;175;family;8
44;28;0;243;family;8
44;29;0;239;family;4
44;30;0;136;partners;2
44;31;0;215;family;4
44;32;0;200;family;8
44;33;0;235;family;7
44;34;0;155;family;4
44;35;0;224;family;5
44;36;0;137;family;4
44;37;0;129;single;1
44;38;0;116;family;5
44;39;0;156;partners;2
44;40;0;189;single;1
44;41;0;168;partners;2
44;42;0;136;partners;3
45;1;0;214;family;6
45;2;0;174;single;1
45;3;0;125;family;5
45;4;0;197;family;8
45;5;0;209;partners;2
45;6;0;137;family;5
45;7;0;244;family;8
45;8;0;135;single;1
45;9;0;197;family;7
45;10;0;150;family;6
45;11;0;137;family;5
45;12;0;212;family;7
45;13;0;137;partners;3
45;14;0;104;family;6
45;15;0;143;family;6
45;16;0;206;family;8
45;17;0;248;family;8
45;18;0;156;partners;2
45;19;0;222;single;1
45;20;0;112;family;7
45;21;0;181;partners;2
45;22;0;176;family;6
45;23;0;223;single;1
45;24;0;101;family;6
45;25;0;105;family;5
45;26;0;126;family;8
45;27;0;144;family;8
45;28;0;212;family;6
45;29;0;187;family;4
45;30;0;119;partners;2
45;31;0;218;family;7
45;32;0;131;single;1
45;33;0;184;family;5
46;1;0;233;family;7
46;2;0;215;single;1
46;3;0;276;partners;2
46;4;0;201;family;5
46;5;0;208;family;4
46;6;0;326;partners;2
46;7;0;257;partners;2
46;8;0;392;family;4
46;9;0;368;family;7
46;10;0;237;partners;3
46;11;0;393;family;8
46;12;0;230;family;6
46;13;0;389;family;7
46;14;0;234;family;8
46;15;0;335;family;4
47;1;0;207;single;1
47;2;0;107;family;5
47;3;0;241;family;7
47;4;0;163;family;7
47;5;0;224;partners;2
47;6;0;182;family;7
47;7;0;250;family;6
47;8;0;183;partners;2
47;9;0;165;single;1
47;10;0;186;family;5
47;11;0;122;partners;3
47;12;0;205;partners;2
47;13;0;105;family;4
47;14;0;103;single;1
47;15;0;186;family;6
47;16;0;143;partners;2
47;17;0;233;partners;3
47;18;0;230;family;5
47;19;0;133;family;7
47;20;0;212;partners;2
47;21;0;127;family;5
47;22;0;130;family;4
47;23;0;172;family;7
47;24;0;168;single;1
47;25;0;106;family;5
47;26;0;179;partners;3
47;27;0;132;family;5
47;28;0;131;partners;2
47;29;0;230;family;6
47;30;0;169;family;8
47;31;0;175;family;8
47;32;0;226;family;8
47;33;0;226;single;1
47;34;0;190;family;4
47;35;0;162;family;7
47;36;0;150;partners;2
47;37;0;207;family;8
47;38;0;244;family;6
47;39;0;222;family;4
47;40;0;191;family;8
48;1;0;768;family;7
48;2;0;449;family;6
48;3;0;624;partners;2
48;4;0;695;partners;2
48;5;0;529;family;6
48;6;0;651;single;1
48;7;0;491;partners;2
48;8;0;782;family;5
48;9;0;720;partners;3
48;10;0;727;family;7
48;11;0;579;family;4
48;12;0;332;partners;2
48;13;0;552;family;5
48;14;0;754;family;6
48;15;0;631;family;6
48;16;0;789;family;8
48;17;0;719;single;1
49;1;0;316;family;4
49;2;0;327;family;4
49;3;0;294;family;6
49;4;0;206;family;4
49;5;0;391;single;1
49;6;0;363;partners;2
49;7;0;327;family;7
49;8;0;387;single;1
49;9;0;338;family;4
49;10;0;239;single;1
49;11;0;334;family;4
49;12;0;394;family;4
49;13;0;340;partners;2
49;14;0;250;partners;3
49;15;0;265;family;6
49;16;0;297;partners;2
49;17;0;222;family;5
49;18;0;211;single;1
49;19;0;252;family;8
49;20;0;224;family;5
49;21;0;218;single;1
49;22;0;261;partners;2
49;23;0;327;family;5
49;24;0;391;family;5
49;25;0;202;family;8
49;26;0;358;family;8
49;27;0;325;family;5
49;28;0;220;family;6
49;29;0;293;partners;3
49;30;0;272;family;8
49;31;0;315;family;5
49;32;0;352;partners;3
49;33;0;379;family;8
49;34;0;383;family;6
50;1;0;245;family;7
50;2;0;212;family;8
50;3;0;173;family;5
50;4;0;223;family;7
50;5;0;222;family;5
50;6;0;163;single;1
50;7;0;241;family;6
50;8;0;159;family;5
50;9;0;144;partners;3
50;10;0;154;partners;3
50;11;0;120;family;7
50;12;0;113;family;4
50;13;0;170;partners;2
50;14;0;208;family;7
50;15;0;224;single;1
50;16;0;129;partners;3
50;17;0;197;family;6
50;18;0;168;family;8
50;19;0;168;family;4
50;20;0;186;partners;2
50;21;0;192;family;7
51;1;0;387;partners;2
51;2;0;366;partners;3
51;3;0;350;family;5
51;4;0;270;family;8
51;5;0;359;single;1
51;6;0;368;single;1
51;7;0;388;family;8
51;8;0;349;family;4
51;9;0;379;family;6
51;10;0;259;single;1
51;11;0;208;family;4
51;12;0;275;family;5
51;13;0;270;family;5
51;14;0;334;family;7
51;15;0;209;family;8
51;16;0;383;family;5
51;17;0;243;family;7
51;18;0;393;family;8
51;19;0;352;family;5
51;20;0;340;family;6
51;21;0;265;partners;3
51;22;0;317;family;6
51;23;0;324;family;4
51;24;0;279;single;1
51;25;0;355;family;6
51;26;0;218;family;7
51;27;0;375;family;5
51;28;0;371;family;8
51;29;0;358;single;1
51;30;0;296;single;1
51;31;0;358;family;5
51;32;0;210;family;6
51;33;0;236;partners;2
51;34;0;242;partners;2
51;35;0;375;partners;2
51;36;0;267;family;6
51;37;0;345;family;4
51;38;0;235;partners;3
51;39;0;285;family;4
51;40;0;222;family;7
51;41;0;297;family;8
51;42;0;202;family;8
51;43;0;374;partners;3
51;44;0;312;partners;3
52;1;0;1321;family;5
52;2;0;858;family;8
52;3;0;1051;family;8
52;4;0;1503;family;6
52;5;0;1857;family;6
52;6;0;1724;partners;3
52;7;0;673;family;8
52;8;0;1702;family;5
52;9;0;1246;family;5
52;10;0;922;family;4
52;11;0;1597;family;6
52;12;0;509;family;8
52;13;0;1145;family;4
52;14;0;579;family;7
52;15;0;1808;family;6
52;16;0;1734;family;8
52;17;0;1898;family;4
52;18;0;903;single;1
52;19;0;1453;family;7
52;20;0;1871;partners;3
52;21;0;1605;family;5
52;22;0;1847;partners;2
52;23;0;1284;family;6
52;24;0;1570;family;4
52;25;0;1314;single;1
52;26;0;1643;family;8
52;27;0;1932;single;1
52;28;0;1187;family;7
52;29;0;689;partners;3
52;30;0;1418;single;1
52;31;0;800;family;8
52;32;0;1574;family;8
52;33;0;1343;partners;3
52;34;0;1465;family;8
52;35;0;1681;partners;3
52;36;0;1968;family;8
52;37;0;1894;family;7
52;38;0;721;family;6
52;39;0;1068;partners;2
52;40;0;1392;partners;2
52;41;0;1201;family;5
52;42;0;1758;single;1
52;43;0;1161;family;6
52;44;0;1806;family;6
52;45;0;822;family;5
52;46;0;1237;partners;2
52;47;0;1732;family;6
53;1;0;122;family;4
53;2;0;203;partners;2
53;3;0;249;family;6
53;4;0;172;single;1
53;5;0;170;family;7
53;6;0;245;partners;3
53;7;0;178;single;1
53;8;0;218;family;6
53;9;0;183;family;8
53;10;0;192;single;1
53;11;0;197;single;1
53;12;0;117;family;7
53;13;0;160;family;5
53;14;0;179;family;6
53;15;0;210;family;7
53;16;0;175;partners;3
53;17;0;159;partners;2
53;18;0;132;family;7
53;19;0;112;family;4
53;20;0;137;partners;2
53;21;0;119;family;8
53;22;0;136;partners;2
54;1;0;3292;partners;3
54;2;0;1325;family;5
54;3;0;3359;family;6
54;4;0;2890;family;4
54;5;0;8016;family;4
54;6;0;9731;family;6
54;7;0;2542;partners;3
54;8;0;9541;family;8
54;9;0;8218;partners;2
54;10;0;9885;family;4
54;11;0;5857;partners;3
54;12;0;8363;family;8
54;13;0;1948;partners;2
54;14;0;6237;family;6
54;15;0;8763;family;6
54;16;0;7445;single;1
54;17;0;2867;family;6
54;18;0;3410;family;4
54;19;0;9200;family;4
54;20;0;7522;family;6
54;21;0;5126;family;8
54;22;0;4489;family;8
54;23;0;9359;single;1
54;24;0;7307;family;8
54;25;0;5991;family;5
54;26;0;6387;family;4
54;27;0;7927;family;4
54;28;0;4922;family;6
54;29;0;6094;single;1
54;30;0;5192;family;8
54;31;0;2422;family;6
54;32;0;7713;family;4
54;33;0;6544;family;6
55;1;0;379;partners;3
55;2;0;222;partners;3
55;3;0;245;partners;3
55;4;0;258;family;8
55;5;0;399;family;8
55;6;0;247;partners;3
55;7;0;380;family;7
55;8;0;332;partners;3
55;9;0;397;family;4
55;10;0;293;single;1
55;11;0;353;family;5
55;12;0;334;family;5
55;13;0;310;family;6
55;14;0;231;family;5
55;15;0;314;family;6
55;16;0;200;family;8
55;17;0;377;family;8
56;1;0;101;single;1
56;2;0;220;single;1
56;3;0;127;partners;3
56;4;0;130;family;7
56;5;0;155;family;4
56;6;0;156;family;7
56;7;0;196;family;7
56;8;0;241;partners;3
56;9;0;221;family;8
56;10;0;241;family;4
56;11;0;148;family;7
57;1;0;171;family;5
57;2;0;248;family;6
57;3;0;236;family;6
57;4;0;144;partners;3
57;5;0;119;partners;3
57;6;0;245;single;1
57;7;0;145;family;7
57;8;0;129;family;8
57;9;0;102;partners;3
57;10;0;198;partners;3
57;11;0;184;partners;2
57;12;0;118;family;4
57;13;0;222;family;6
57;14;0;114;family;8
57;15;0;201;partners;3
57;16;0;204;partners;2
57;17;0;107;family;8
58;1;0;207;family;5
58;2;0;203;partners;3
58;3;0;256;family;5
58;4;0;364;family;6
58;5;0;357;partners;2
58;6;0;207;family;6
58;7;0;223;partners;3
58;8;0;257;partners;3
58;9;0;296;partners;3
58;10;0;225;single;1
58;11;0;372;partners;3
58;12;0;289;family;7
58;13;0;376;partners;3
58;14;0;289;single;1
58;15;0;228;partners;2
58;16;0;253;family;7
58;17;0;378;single;1
58;18;0;336;family;7
58;19;0;288;family;5
58;20;0;346;partners;2
58;21;0;315;family;6
58;22;0;360;family;6
58;23;0;299;family;8
59;1;0;181;single;1
59;2;0;194;family;4
59;3;0;193;family;7
59;4;0;175;single;1
59;5;0;100;family;7
59;6;0;132;single;1
59;7;0;101;family;5
59;8;0;181;single;1
59;9;0;106;family;7
59;10;0;154;family;8
59;11;0;153;family;7
59;12;0;216;family;6
59;13;0;101;family;7
59;14;0;125;single;1
59;15;0;135;family;4
59;16;0;141;single;1
59;17;0;117;single;1
59;18;0;172;family;6
59;19;0;166;single;1
59;20;0;108;family;7
59;21;0;174;family;7
59;22;0;204;single;1
59;23;0;240;family;5
59;24;0;188;family;4
59;25;0;168;family;5
59;26;0;126;partners;2
59;27;0;134;partners;3
59;28;0;136;partners;2
59;29;0;199;family;4
59;30;0;204;family;6
59;31;0;174;family;7
59;32;0;189;partners;2
59;33;0;223;single;1
59;34;0;166;single;1
59;35;0;235;single;1
59;36;0;223;family;8
59;37;0;158;family;6
59;38;0;201;family;6
59;39;0;231;family;8
59;40;0;154;single;1
59;41;0;134;family;6
59;42;0;186;partners;3
60;1;0;353;family;6
60;2;0;269;partners;3
60;3;0;291;family;6
60;4;0;298;family;5
60;5;0;312;family;7
60;6;0;221;single;1
60;7;0;357;family;5
60;8;0;223;family;5
60;9;0;276;family;7
60;10;0;232;family;5
60;11;0;214;family;6
60;12;0;362;family;5
60;13;0;383;family;5
61;1;0;263;family;8
61;2;0;347;partners;3
61;3;0;221;family;4
61;4;0;332;family;8
61;5;0;230;single;1
61;6;0;365;family;8
61;7;0;271;family;7
61;8;0;328;family;5
61;9;0;315;single;1
61;10;0;234;family;8
61;11;0;367;family;4
61;12;0;359;family;8
61;13;0;249;partners;3
61;14;0;312;family;5
61;15;0;379;family;7
61;16;0;297;family;5
61;17;0;213;partners;2
61;18;0;291;family;7
61;19;0;352;single;1
61;20;0;334;family;4
61;21;0;357;partners;2
61;22;0;347;family;8
61;23;0;387;family;6
61;24;0;376;family;4
61;25;0;314;family;6
61;26;0;327;family;8
61;27;0;332;family;6
61;28;0;208;family;7
61;29;0;216;family;5
61;30;0;383;partners;3
61;31;0;315;single;1
61;32;0;225;family;4
61;33;0;313;family;8
61;34;0;219;family;4
61;35;0;317;partners;3
61;36;0;204;family;5
61;37;0;207;family;8
61;38;0;354;family;6
61;39;0;229;family;5
61;40;0;285;partners;2
61;41;0;339;single;1
61;42;0;278;family;4
61;43;0;356;family;4
61;44;0;245;partners;2
61;45;0;281;partners;3
62;1;0;128;family;6
62;2;0;176;family;8
62;3;0;119;family;5
62;4;0;198;partners;3
62;5;0;204;single;1
62;6;0;233;family;5
62;7;0;241;partners;2
62;8;0;246;partners;3
62;9;0;190;partners;3
62;10;0;120;family;8
62;11;0;119;family;7
62;12;0;171;family;5
62;13;0;214;partners;3
62;14;0;139;family;5
62;15;0;203;family;8
62;16;0;194;family;4
62;17;0;174;family;8
62;18;0;138;family;4
62;19;0;103;family;4
62;20;0;181;single;1
62;21;0;211;partners;3
62;22;0;142;family;5
62;23;0;150;family;5
62;24;0;184;family;4
62;25;0;239;family;4
62;26;0;198;family;7
63;1;0;149;partners;2
63;2;0;126;family;5
63;3;0;136;family;4
63;4;0;192;family;6
63;5;0;163;partners;2
63;6;0;114;family;5
63;7;0;104;family;5
63;8;0;175;family;5
63;9;0;112;family;7
63;10;0;166;single;1
63;11;0;121;family;7
63;12;0;145;family;4
63;13;0;245;partners;3
63;14;0;221;family;6
63;15;0;123;single;1
63;16;0;211;partners;3
63;17;0;125;family;6
63;18;0;213;single;1
63;19;0;245;family;4
63;20;0;188;partners;3
63;21;0;153;family;8
63;22;0;130;partners;2
63;23;0;114;partners;3
63;24;0;173;family;6
63;25;0;239;partners;3
63;26;0;185;partners;3
63;27;0;235;family;7
63;28;0;113;single;1
63;29;0;107;partners;3
63;30;0;163;partners;3
63;31;0;166;family;4
63;32;0;219;family;7
63;33;0;201;family;8
63;34;0;207;family;7
63;35;0;112;partners;3
63;36;0;109;single;1
63;37;0;186;single;1
64;1;0;126;family;7
64;2;0;138;family;8
64;3;0;158;single;1
64;4;0;224;single;1
64;5;0;200;family;6
64;6;0;157;partners;2
64;7;0;221;family;4
64;8;0;170;partners;2
64;9;0;193;partners;3
64;10;0;149;family;4
64;11;0;206;partners;3
64;12;0;131;family;7
64;13;0;133;family;7
64;14;0;147;family;7
64;15;0;225;family;6
64;16;0;243;family;8
64;17;0;137;single;1
64;18;0;153;family;5
65;1;0;215;family;6
65;2;0;136;family;5
65;3;0;250;family;6
65;4;0;141;family;8
65;5;0;109;family;5
65;6;0;187;family;4
65;7;0;153;single;1
65;8;0;109;single;1
65;9;0;225;family;6
65;10;0;216;family;6
65;11;0;107;family;5
65;12;0;150;family;6
65;13;0;111;single;1
65;14;0;104;partners;2
65;15;0;154;family;6
65;16;0;229;partners;3
65;17;0;230;family;8
65;18;0;131;family;6
65;19;0;137;single;1
65;20;0;229;partners;2
65;21;0;173;family;4
65;22;0;137;partners;3
65;23;0;114;family;8
65;24;0;203;single;1
65;25;0;126;family;4
65;26;0;231;family;7
65;27;0;135;family;5
65;28;0;231;partners;2
65;29;0;171;family;7
65;30;0;113;family;7
65;31;0;215;family;6
65;32;0;196;family;8
65;33;0;161;family;7
65;34;0;218;family;7
65;35;0;218;family;7
65;36;0;117;family;8
65;37;0;220;single;1
65;38;0;167;partners;3
65;39;0;246;family;7
65;40;0;135;family;5
65;41;0;154;family;5
65;42;0;129;family;8
65;43;0;187;partners;2
65;44;0;166;partners;2
65;45;0;169;family;5
66;1;0;1482;family;7
66;2;0;1113;family;4
66;3;0;1638;family;8
66;4;0;919;family;4
66;5;0;1646;family;8
66;6;0;727;partners;2
66;7;0;832;partners;3
66;8;0;1734;family;4
66;9;0;1669;single;1
66;10;0;782;single;1
66;11;0;1424;family;5
66;12;0;1674;partners;2
66;13;0;1703;partners;2
66;14;0;1724;family;7
66;15;0;1151;family;8
66;16;0;1278;partners;2
66;17;0;1847;partners;2
66;18;0;807;partners;2
66;19;0;1733;family;7
66;20;0;1757;family;5
66;21;0;1586;family;5
66;22;0;1292;family;6
66;23;0;1649;family;7
66;24;0;976;family;6
66;25;0;1304;partners;2
66;26;0;595;family;4
66;27;0;893;family;7
66;28;0;1351;partners;2
66;29;0;1480;family;4
66;30;0;990;single;1
66;31;0;1054;partners;2
66;32;0;781;family;6
66;33;0;626;family;6
66;34;0;1900;family;4
66;35;0;919;family;5
66;36;0;946;family;5
66;37;0;1985;single;1
66;38;0;1969;family;4
66;39;0;1863;family;6
66;40;0;1478;family;4
66;41;0;1473;family;5
66;42;0;1096;single;1
66;43;0;843;family;5
67;1;0;251;family;5
67;2;0;387;single;1
67;3;0;385;family;4
67;4;0;242;partners;3
67;5;0;348;family;4
67;6;0;233;family;7
67;7;0;276;family;5
67;8;0;391;family;8
67;9;0;379;family;8
67;10;0;331;family;8
67;11;0;298;family;8
67;12;0;258;family;7
67;13;0;255;family;4
67;14;0;273;family;7
67;15;0;333;single;1
67;16;0;387;family;4
67;17;0;361;partners;3
67;18;0;272;partners;2
67;19;0;362;single;1
67;20;0;206;partners;3
67;21;0;318;single;1
67;22;0;214;partners;3
67;23;0;343;family;6
67;24;0;322;family;8
67;25;0;270;family;6
67;26;0;224;family;6
67;27;0;273;family;8
67;28;0;290;family;4
67;29;0;384;partners;2
67;30;0;370;family;6
67;31;0;308;single;1
67;32;0;202;single;1
67;33;0;311;partners;2
67;34;0;340;partners;2
67;35;0;313;partners;3
67;36;0;253;family;5
67;37;0;292;family;5
67;38;0;347;single;1
67;39;0;380;partners;3
67;40;0;365;partners;3
67;41;0;379;single;1
67;42;0;357;partners;3
67;43;0;305;family;5
67;44;0;392;single;1
67;45;0;297;family;7
67;46;0;336;family;5
67;47;0;311;family;6
67;48;0;249;family;5
68;1;0;109;partners;3
68;2;0;150;family;7
68;3;0;152;partners;3
68;4;0;108;single;1
68;5;0;182;family;7
68;6;0;115;family;5
68;7;0;250;partners;2
68;8;0;220;single;1
68;9;0;234;family;8
68;10;0;141;family;6
68;11;0;201;single;1
68;12;0;162;partners;3
68;13;0;209;family;8
68;14;0;228;single;1
68;15;0;241;family;4
68;16;0;209;family;8
68;17;0;239;single;1
68;18;0;162;family;8
68;19;0;227;single;1
68;20;0;129;family;8
68;21;0;154;family;8
68;22;0;181;family;6
68;23;0;147;family;5
68;24;0;178;family;6
68;25;0;187;family;5
68;26;0;190;family;4
68;27;0;220;partners;2
68;28;0;113;single;1
68;29;0;183;family;8
68;30;0;232;family;8
68;31;0;206;family;5
68;32;0;191;family;6
68;33;0;101;family;4
68;34;0;211;family;8
68;35;0;211;single;1
68;36;0;237;single;1
68;37;0;202;family;8
68;38;0;149;single;1
68;39;0;171;family;5
68;40;0;176;family;8
68;41;0;132;family;8
68;42;0;206;single;1
68;43;0;103;partners;3
68;44;0;140;family;5
68;45;0;102;family;6
68;46;0;146;family;5
68;47;0;129;family;5
68;48;0;112;family;4
69;1;0;125;family;7
69;2;0;111;single;1
69;3;0;126;single;1
69;4;0;222;family;5
69;5;0;152;family;5
69;6;0;222;family;8
69;7;0;221;family;6
69;8;0;218;family;4
69;9;0;167;family;7
69;10;0;109;family;7
69;11;0;104;family;6
69;12;0;249;partners;3
69;13;0;126;partners;3
69;14;0;167;partners;3
69;15;0;159;family;6
69;16;0;154;family;8
69;17;0;118;partners;3
69;18;0;110;partners;3
69;19;0;220;family;8
69;20;0;238;family;7
69;21;0;171;family;6
69;22;0;123;partners;2
69;23;0;166;family;6
69;24;0;195;partners;2
69;25;0;209;partners;2
69;26;0;233;family;8
69;27;0;220;family;6
69;28;0;137;family;4
69;29;0;232;family;8
69;30;0;146;partners;3
69;31;0;215;family;4
69;32;0;179;family;8
69;33;0;115;family;6
69;34;0;135;partners;2
69;35;0;164;family;7
69;36;0;195;single;1
69;37;0;132;family;6
69;38;0;250;family;4
69;39;0;123;family;8
69;40;0;148;family;6
69;41;0;183;partners;2
69;42;0;101;family;7
69;43;0;237;family;6
69;44;0;216;partners;3
69;45;0;106;partners;2
69;46;0;109;family;4
69;47;0;229;partners;2
69;48;0;214;partners;2
69;49;0;163;family;8
69;50;0;125;family;6
70;1;0;214;single;1
70;2;0;159;family;4
70;3;0;153;family;6
70;4;0;156;family;6
70;5;0;102;family;4
70;6;0;138;partners;2
70;7;0;160;family;7
70;8;0;139;family;5
70;9;0;170;family;6
70;10;0;148;family;8
70;11;0;172;family;4
70;12;0;138;family;6
70;13;0;202;single;1
70;14;0;171;family;7
70;15;0;230;family;7
70;16;0;218;partners;3
70;17;0;241;family;7
70;18;0;136;family;8
70;19;0;222;family;8
70;20;0;245;partners;3
70;21;0;196;family;4
70;22;0;248;partners;3
70;23;0;200;family;5
70;24;0;199;family;6
70;25;0;170;partners;3
70;26;0;141;partners;3
70;27;0;232;partners;2
70;28;0;248;family;7
71;1;0;135;single;1
71;2;0;239;partners;2
71;3;0;178;partners;2
71;4;0;245;family;4
71;5;0;149;family;7
71;6;0;103;family;5
71;7;0;166;family;4
71;8;0;193;partners;2
71;9;0;236;family;4
71;10;0;213;family;8
71;11;0;103;partners;3
71;12;0;116;single;1
71;13;0;169;partners;2
71;14;0;205;family;4
71;15;0;128;family;5
71;16;0;150;family;5
71;17;0;220;family;5
71;18;0;191;partners;3
71;19;0;143;family;6
71;20;0;176;family;6
71;21;0;181;family;7
71;22;0;231;family;5
71;23;0;164;family;5
71;24;0;192;partners;3
71;25;0;206;partners;3
71;26;0;102;family;4
71;27;0;170;family;6
71;28;0;116;partners;3
71;29;0;197;family;4
71;30;0;186;family;6
71;31;0;237;family;8
71;32;0;103;single;1
71;33;0;113;partners;3
72;1;0;171;partners;2
72;2;0;112;family;4
72;3;0;143;single;1
72;4;0;121;partners;2
72;5;0;176;family;5
72;6;0;158;partners;3
72;7;0;178;partners;2
72;8;0;219;family;5
72;9;0;120;single;1
72;10;0;136;family;7
